recipe_name,ingredients,instructions,prep_time,source
Waffle Breakfast Bento,8  mini waffles | 2 tablespoons whipped cream cheese | 1/2  peach (sliced thin*),"Lightly toast the mini waffles in a toaster. Alternatively, you can make one waffle sandwich with a regular-sized homemade waffle sliced in half and toast it. Spread a little whipped cream cheese directly onto each mini waffle. Place the sliced peaches on top and close the waffle sandwich. Place the waffle sandwiches inside a bento box along with some fruit and your favorite sides. Pack this breakfast bento inside a lunch bag, with an ice pack if necessary.",5 minutes,https://www.momables.com/waffle-breakfast-bento/
Turkey Club Wrap,1  flour or gluten-free tortilla | 1 cup chopped lettuce | 1/2 cup halved cherry tomato | 2 ounces sliced deli turkey | 1  hard-boiled egg (sliced) | 2 tablespoons shredded Cheddar cheese | 2 tablespoons Ranch dressing,"Place the tortilla onto a flat surface. Top the center of the tortilla with lettuce, tomatoes, chopped deli turkey, chopped hard-boiled eggs, cheese, and a drizzle of Ranch dressing.  Fold and roll burrito style and slice in half. Pack the wrap in a lunch container. If adding fruits and veggies, keep them separate. Close the container and pack it into a lunch bag with an ice pack. ",5 minutes,https://www.momables.com/turkey-club-wrap/
Easy Baked Apple Chips,"2  Granny Smith or Pink Lady apples (peeled, cored, and sliced thin) | 1/2 teaspoon cinnamon","Preheat oven to 225F. Line a large baking sheet with parchment paper. Core apple and slice as thinly as possible into rings. Arrange the apple slices on the baking sheet in an even layer. Sprinkle cinnamon over the apple slices. Bake for 45 minutes to an hour, or until the apple slices are crisp and golden brown. Remove from oven and allow to cool down to room temperature and enjoy.",70 minutes,https://www.momables.com/easy-baked-apple-chips/
Homemade Wheat Thins,1 1/4 cups 100% whole wheat flour | 1 1/2 tablespoons sugar | 1/2 teaspoon salt (plus extra for sprinkling) | 1/4 teaspoon paprika | 1/4 cup butter | 1/4 cup + 2 tablespoons water (or more if dough it too dry) | 1/4 teaspoon vanilla,"Preheat oven to 400F and line two baking sheets with parchment paper or silicone mat. In a large bowl, whisk together flour, sugar, paprika, and salt. Using a cheese grater, shred butter onto flour mixture. Using your hands, combine until thoroughly mixed. In a small dish, mix together the water and vanilla and pour the liquid into the flour and butter mixture. Stir this until it comes together. You made need to use your hands a bit to really mix this together. If the dough appears dry, add a touch of water, but not too much, as you do not want the dough to become sticky. Split the dough in half. On a floured surface or on a non-stick mat, roll out one half of the dough very thin about 1/16th inch. Using a pizza cutter, large knife, or cookie cutters, cut into whatever shape you desire. Immediately after cutting, transfer the crackers onto lined baking sheets. Repeat as necessary. Sprinkle with more salt, if desired. Bake for 8-10 minutes, watching closely because they can burn quickly. Halfway through baking, rotate the pans to ensure even baking. Remove from the oven and allow to cool down completely before storing in an airtight container.",30 minutes,https://www.momables.com/homemade-wheat-thins/
Fruit &amp; Veggie Stoplight Bento,1/2  red bell pepper (sliced) | 1  small orange (sliced) | 1/2 cup shelled edamame (thawed),Wash and slice the red bell pepper. Place it inside a lunchbox container. Rinse the shelled frozen edamame under water and pack it inside another compartment. The edamame will thaw by lunch. Slice an orange and pack the slices in a separate compartment.,5 minutes,https://www.momables.com/fruit-veggie-stoplight-bento/
Cinnamon Raisin Fruit Leather,2 cups golden or brown raisins | 1  small pear (peeled and cut into pieces) | 2 cups of water | 3 teaspoons cinnamon,"Bring 2 cups of water to boil. Meantime, place raisins and diced pear inside a large bowl. Once water boils, pour it inside the bowl. With a fork, mix ingredients around and wait 20 minutes for raisins to plump up. Using a 1-cup measuring cup, remove ¾ cup of liquid. Add cinnamon and mix ingredients around. Carefully pour cinnamon-plumped fruit and liquid inside a blender or food processor and blend well until it becomes a paste or thick puree. Preheat the oven to 200F and line two cookie sheets with parchment paper. Pour half the mixture onto the lined cookie sheet. Spread it thinly on first sheet with the back of a spoon. You might need to add more to cover the entire baking sheet. Less is more here. Pour remaining mixture onto a second sheet. Bake in mid to lower parts of your oven for 2.5-3 hours. After 2.5 hours check every 15-20 minutes. This is one recipe that is ok to open up the oven to check for doneness. You are looking for the fruit to peel away easily from the parchment and has become dehydrated. Oven temperatures and cooking times will vary, so keep an eye on these after 2.5 hours. When done, remove from oven and allow to cool. Using scissors cut into 1″ strips across your pan. It will be sticky. Roll them up and store in an air tight container for up to 2 weeks (if they last that long).",210 minutes,https://www.momables.com/cinnamon-raisin-fruit-leather/
Fruit and Yogurt Lunchbox Parfait,2 tablespoons granola | 1 1/2 cups yogurt (or dairy-free yogurt) | 1/2 cup diced strawberries or blueberries,"Pack the granola into 2 lidded sauce containers. Divide half the yogurt between 2 chilled thermos containers. Top with berries and remaining yogurt. Top with lid and seal, pack into lunch bags along with the granola.",5 minutes,https://www.momables.com/how-to-pack-yogurt-in-lunchbox-parfait-recipe/
Valentine's Day Pretzel Hearts,48  mini pretzel twists | 6 ounces white chocolate chips | 48  Valentine's Day Conversation hearts,"Line a large baking sheet with parchment paper and line up pretzels by making six rows or eight pretzels on the baking sheet. In a microwave-safe bowl, melt the white chocolate chips, stirring to make sure they don’t burn every 30 seconds. Transfer melted white chocolate into a parchment bag or zip bag, cutting a small hole in the tip of the bag. Pipe melted white chocolate inside the pretzel to form a heart shape and immediately add a conversation heart in the middle. Repeat the process with the remaining ingredients. Chill pretzels until set, about 30 minutes. Separate from parchment paper and store in a dry airtight container or bag as treats.",45 minutes,https://www.momables.com/valentines-day-pretzel-hearts/
No-Bake Oatmeal Raisin Energy Balls,1 cup rolled oats | 1 cup coconut flakes | 1/2 cup ground flax seed | 1/2 cup mini chocolate chips (or raisins) | 1/2 cup peanut butter (or other nut/non-nut butter*) | 1/3 cup honey | 1 teaspoon vanilla,"In a medium bowl, mix the oats, coconut flakes, flax seed, mini chocolate chips, if using, and raisins. In a small bowl, whisk together the peanut butter, honey, and vanilla. Pour the peanut butter mixture into the oat mix, until thoroughly incorporated. Let it chill in the refrigerator for half an hour. Once chilled, roll it into balls. Store in an airtight container or lunchbox, and keep refrigerated for up to 1 week.",40 minutes,https://www.momables.com/easy-snack-no-bake-energy-bites/
Chocolate Covered Apple Slices- 6 Ways!,1  apple (sliced) | 1/2 cup dark chocolate chips | Shredded coconut | Chopped peanuts | Chia seeds | Chopped dark chocolate | Chopped banana chips | Granola,"Slice the apple into wedges, removing the core and seeds. In a small bowl, add chocolate chips. Microwave in 30-second intervals until completely melted, stirring in between. On a cutting board or parchment paper, place all the toppings separately. Dip each apple slice into the chocolate, then roll into a topping. Place onto a sheet of parchment paper until the chocolate hardens. Repeat until you use all the apple slices and toppings.",15 minutes,https://www.momables.com/chocolate-covered-apple-slices-6-ways/
Healthy Chocolate Chip Snack Bars,2 cups raw cashew pieces* | 12  pitted Medjool dates | 1/2 teaspoon vanilla extract | Pinch of salt | 1/4 cup mini chocolate chips or chocolate chunks,"Line a 9x9-inch pan with parchment paper. In the bowl of the food processor, pulse cashew pieces and dates until they begin to form a paste. Add in vanilla extract and salt, and continue to process until the mixture is a cohesive paste. Add in chocolate chips and pulse to combine. Spread mixture over parchment paper and with your hands, press down and spread evenly, to about 1/2 – 3/4 inch thick. Refrigerate for 1-2 hours until firm. Picking up the parchment paper, remove from pan and cut into individual bars. Wrap individually and store in refrigerator for about a week. Bars can also be wrapped and frozen.",10 minutes,https://www.momables.com/healthy-lunchbox-chocolate-chip-cookie-dough-snack-bars/
Egg Roll in a Bowl Recipe lunchbox,"2 tablespoons sesame oil | 1  med onions (finely chopped) | 1 pound ground beef (chicken, or pork (or finely chopped chicken)) | 1/2 teaspoon black pepper | 1 teaspoon garlic powder | 1 1/2 teaspoons salt | 1 tablespoon Sriracha | 16- ounce bag coleslaw mix | 1 tablespoon coconut aminos or soy sauce | 1 tablespoon rice wine vinegar | 16- ounce bag cauliflower rice or 4 cups riced cauliflower","In a large skillet over medium-high heat, heat the sesame oil. Add the onion and sauté until the onions are translucent. Add the meat, black pepper, garlic powder, salt, and Sriracha, cook until the meat is cooked through. Add the coleslaw mix, coconut aminos or soy sauce, and rice wine vinegar. Sauté until the cabbage is tender. Prepare cauliflower rice or white rice according to package instructions. Serve the Egg Roll mixture over the cauliflower or white rice. Make a base of rice at the bottom of a hard lunch container with compartments and top with the egg roll mixture. Keep fruit and edamame in different sections of the bento container. Pack any sauces such as soy sauce and Sriracha separately in small dip containers and pack everything in a lunch bag with an ice pack.",5 minutes,https://www.momables.com/egg-roll-in-a-bowl-recipe/
Turkey Pasta Salad with Tomatoes,1 cup cooked pasta | 2 ounces deli turkey (rolled and sliced) | 1/4 cup matchstick or shredded carrots | 1/4 cup grape tomatoes (halved ) | 1 tablespoon black olives (sliced ) | 1 tablespoon dressing of choice | 1/2 cup berries or fruit (optional) | 1  hard-boiled egg (optional),"In a medium bowl, combine the pasta, turkey, veggies, olives, and dressing. Toss to coat the ingredients with the dressing. Add the pasta salad to a chilled thermos or lunch container and pack it into a lunch bag. If using a regular plastic container, be sure to include an ice pack. Any additional snacks should be packed into a separate container or compartment.",5 minutes,https://www.momables.com/pasta-salad-with-turkey/
